Date,BFSI
May-15,0.055
May-15,0.052
May-15,0.051
May-15,0.052
Jun-15,0.054
Jun-15,0.059
Jun-15,0.065
Jun-15,0.073
Jun-15,0.082
Jun-15,0.092
Jun-15,0.103
Jun-15,0.114
Jun-15,0.124
Jun-15,0.133
Jun-15,0.139
Jun-15,0.143
Jun-15,0.146
Jun-15,0.148
Jun-15,0.149
Jun-15,0.15
Jun-15,0.149
Jun-15,0.146
Jun-15,0.144
Jun-15,0.142
Jun-15,0.144
Jun-15,0.15
Jul-15,0.16
Jul-15,0.172
Jul-15,0.185
Jul-15,0.195
Jul-15,0.201
Jul-15,0.207
Jul-15,0.212
Jul-15,0.216
Jul-15,0.221
Jul-15,0.225
Jul-15,0.224
Jul-15,0.218
Jul-15,0.208
Jul-15,0.198
Jul-15,0.187
Jul-15,0.178
Jul-15,0.172
Jul-15,0.171
Jul-15,0.174
Jul-15,0.179
Jul-15,0.187
Jul-15,0.195
Jul-15,0.2
Aug-15,0.201
Aug-15,0.199
Aug-15,0.195
Aug-15,0.193
Aug-15,0.193
Aug-15,0.196
Aug-15,0.202
Aug-15,0.209
Aug-15,0.215
Aug-15,0.219
Aug-15,0.223
Aug-15,0.227
Aug-15,0.231
Aug-15,0.239
Aug-15,0.255
Aug-15,0.283
Aug-15,0.319
Aug-15,0.362
Aug-15,0.405
Aug-15,0.439
Aug-15,0.454
Sep-15,0.459
Sep-15,0.454
Sep-15,0.445
Sep-15,0.439
Sep-15,0.438
Sep-15,0.436
Sep-15,0.435
Sep-15,0.435
Sep-15,0.432
Sep-15,0.428
Sep-15,0.425
Sep-15,0.422
Sep-15,0.418
Sep-15,0.415
Sep-15,0.413
Sep-15,0.414
Sep-15,0.419
Sep-15,0.427
Sep-15,0.439
Sep-15,0.457
Sep-15,0.478
Sep-15,0.5
Oct-15,0.521
Oct-15,0.539
Oct-15,0.548
Oct-15,0.547
Oct-15,0.538
Oct-15,0.523
Oct-15,0.503
Oct-15,0.482
Oct-15,0.463
Oct-15,0.449
Oct-15,0.436
Oct-15,0.427
Oct-15,0.419
Oct-15,0.412
Oct-15,0.404
Oct-15,0.396
Oct-15,0.389
Oct-15,0.382
Oct-15,0.377
Oct-15,0.371
Oct-15,0.365
Oct-15,0.36
Nov-15,0.354
Nov-15,0.347
Nov-15,0.341
Nov-15,0.334
Nov-15,0.327
Nov-15,0.323
Nov-15,0.321
Nov-15,0.323
Nov-15,0.328
Nov-15,0.338
Nov-15,0.349
Nov-15,0.359
Nov-15,0.369
Nov-15,0.376
Nov-15,0.377
Nov-15,0.377
Nov-15,0.374
Nov-15,0.369
Nov-15,0.365
Nov-15,0.362
Nov-15,0.361
Dec-15,0.359
Dec-15,0.359
Dec-15,0.362
Dec-15,0.365
Dec-15,0.37
Dec-15,0.379
Dec-15,0.391
Dec-15,0.404
Dec-15,0.424
Dec-15,0.449
Dec-15,0.476
Dec-15,0.501
Dec-15,0.526
Dec-15,0.545
Dec-15,0.558
Dec-15,0.565
Dec-15,0.572
Dec-15,0.576
Dec-15,0.577
Dec-15,0.576
Dec-15,0.575
Dec-15,0.573
Dec-15,0.571
Jan-16,0.573
Jan-16,0.576
Jan-16,0.582
Jan-16,0.589
Jan-16,0.597
Jan-16,0.607
Jan-16,0.618
Jan-16,0.63
Jan-16,0.645
Jan-16,0.658
Jan-16,0.67
Jan-16,0.684
Jan-16,0.698
Jan-16,0.713
Jan-16,0.729
Jan-16,0.74
Jan-16,0.746
Jan-16,0.748
Jan-16,0.741
Jan-16,0.728
Jan-16,0.714
Feb-16,0.698
Feb-16,0.684
Feb-16,0.673
Feb-16,0.666
Feb-16,0.665
Feb-16,0.669
Feb-16,0.679
Feb-16,0.69
Feb-16,0.705
Feb-16,0.721
Feb-16,0.734
Feb-16,0.743
Feb-16,0.749
Feb-16,0.746
Feb-16,0.736
Feb-16,0.72
Feb-16,0.702
Feb-16,0.683
Feb-16,0.667
Feb-16,0.653
Feb-16,0.644
Mar-16,0.635
Mar-16,0.622
Mar-16,0.608
Mar-16,0.592
Mar-16,0.573
Mar-16,0.557
Mar-16,0.546
Mar-16,0.537
Mar-16,0.53
Mar-16,0.525
Mar-16,0.519
Mar-16,0.511
Mar-16,0.502
Mar-16,0.493
Mar-16,0.484
Mar-16,0.475
Mar-16,0.466
Mar-16,0.459
Mar-16,0.455
Mar-16,0.455
Mar-16,0.458
Mar-16,0.465
Mar-16,0.472
Apr-16,0.477
Apr-16,0.479
Apr-16,0.479
Apr-16,0.475
Apr-16,0.473
Apr-16,0.472
Apr-16,0.472
Apr-16,0.472
Apr-16,0.471
Apr-16,0.467
Apr-16,0.46
Apr-16,0.449
Apr-16,0.436
Apr-16,0.424
Apr-16,0.413
Apr-16,0.405
Apr-16,0.398
Apr-16,0.394
Apr-16,0.391
Apr-16,0.39
Apr-16,0.39
May-16,0.389
May-16,0.389
May-16,0.388
May-16,0.388
May-16,0.387
May-16,0.388
May-16,0.389
May-16,0.387
May-16,0.382
May-16,0.375
May-16,0.365
May-16,0.354
May-16,0.344
May-16,0.338
May-16,0.333
May-16,0.331
May-16,0.331
May-16,0.331
May-16,0.329
May-16,0.326
May-16,0.322
May-16,0.32
Jun-16,0.319
Jun-16,0.32
Jun-16,0.322
Jun-16,0.324
Jun-16,0.324
Jun-16,0.321
Jun-16,0.317
Jun-16,0.313
Jun-16,0.311
Jun-16,0.314
Jun-16,0.321
Jun-16,0.332
Jun-16,0.345
Jun-16,0.355
Jun-16,0.36
Jun-16,0.361
Jun-16,0.357
Jun-16,0.353
Jun-16,0.352
Jun-16,0.354
Jun-16,0.355
Jun-16,0.358
Jul-16,0.354
Jul-16,0.342
Jul-16,0.326
Jul-16,0.307
Jul-16,0.287
Jul-16,0.27
Jul-16,0.256
Jul-16,0.243
Jul-16,0.23
Jul-16,0.217
Jul-16,0.205
Jul-16,0.196
Jul-16,0.19
Jul-16,0.186
Jul-16,0.186
Jul-16,0.186
Jul-16,0.187
Jul-16,0.188
Jul-16,0.191
Jul-16,0.195
Jul-16,0.2
Aug-16,0.206
Aug-16,0.213
Aug-16,0.221
Aug-16,0.229
Aug-16,0.236
Aug-16,0.242
Aug-16,0.245
Aug-16,0.243
Aug-16,0.239
Aug-16,0.232
Aug-16,0.225
Aug-16,0.218
Aug-16,0.211
Aug-16,0.205
Aug-16,0.199
Aug-16,0.195
Aug-16,0.192
Aug-16,0.19
Aug-16,0.191
Aug-16,0.192
Aug-16,0.193
Aug-16,0.193
Aug-16,0.194
Sep-16,0.194
Sep-16,0.194
Sep-16,0.195
Sep-16,0.196
Sep-16,0.197
Sep-16,0.195
Sep-16,0.196
Sep-16,0.197
Sep-16,0.202
Sep-16,0.213
Sep-16,0.23
Sep-16,0.246
Sep-16,0.262
Sep-16,0.276
Sep-16,0.284
Sep-16,0.286
Sep-16,0.285
Sep-16,0.282
Sep-16,0.275
Sep-16,0.267
Sep-16,0.26
Sep-16,0.252
Oct-16,0.244
Oct-16,0.236
Oct-16,0.231
Oct-16,0.225
Oct-16,0.22
Oct-16,0.218
Oct-16,0.218
Oct-16,0.22
Oct-16,0.224
Oct-16,0.23
Oct-16,0.237
Oct-16,0.244
Oct-16,0.25
Oct-16,0.252
Oct-16,0.25
Oct-16,0.246
Oct-16,0.239
Oct-16,0.233
Oct-16,0.231
Oct-16,0.233
Oct-16,0.24
Nov-16,0.251
Nov-16,0.264
Nov-16,0.278
Nov-16,0.291
Nov-16,0.302
Nov-16,0.309
Nov-16,0.311
Nov-16,0.31
Nov-16,0.305
Nov-16,0.302
Nov-16,0.301
Nov-16,0.305
Nov-16,0.311
Nov-16,0.321
Nov-16,0.328
Nov-16,0.334
Nov-16,0.337
Nov-16,0.337
Nov-16,0.334
Nov-16,0.331
Nov-16,0.329
Nov-16,0.328
Dec-16,0.329
Dec-16,0.333
Dec-16,0.335
Dec-16,0.337
Dec-16,0.336
Dec-16,0.333
Dec-16,0.325
Dec-16,0.317
Dec-16,0.31
Dec-16,0.303
Dec-16,0.3
Dec-16,0.301
Dec-16,0.303
Dec-16,0.307
Dec-16,0.313
Dec-16,0.316
Dec-16,0.317
Dec-16,0.318
Dec-16,0.317
Dec-16,0.316
Dec-16,0.315
Dec-16,0.317
Jan-17,0.318
Jan-17,0.32
Jan-17,0.32
Jan-17,0.317
Jan-17,0.311
Jan-17,0.302
Jan-17,0.293
Jan-17,0.285
Jan-17,0.278
Jan-17,0.275
Jan-17,0.273
Jan-17,0.271
Jan-17,0.271
Jan-17,0.271
Jan-17,0.273
Jan-17,0.276
Jan-17,0.281
Jan-17,0.287
Jan-17,0.291
Jan-17,0.292
Jan-17,0.291
Jan-17,0.289
Feb-17,0.287
Feb-17,0.284
Feb-17,0.283
Feb-17,0.282
Feb-17,0.28
Feb-17,0.277
Feb-17,0.272
Feb-17,0.267
Feb-17,0.261
Feb-17,0.256
Feb-17,0.251
Feb-17,0.249
Feb-17,0.248
Feb-17,0.248
Feb-17,0.25
Feb-17,0.251
Feb-17,0.251
Feb-17,0.251
Feb-17,0.249
Feb-17,0.247
Mar-17,0.244
Mar-17,0.241
Mar-17,0.236
Mar-17,0.229
Mar-17,0.22
Mar-17,0.213
Mar-17,0.209
Mar-17,0.209
Mar-17,0.213
Mar-17,0.221
Mar-17,0.231
Mar-17,0.238
Mar-17,0.244
Mar-17,0.248
Mar-17,0.25
Mar-17,0.25
Mar-17,0.249
Mar-17,0.249
Mar-17,0.248
Mar-17,0.245
Mar-17,0.242
Mar-17,0.237
Mar-17,0.231
Apr-17,0.226
Apr-17,0.222
Apr-17,0.219
Apr-17,0.218
Apr-17,0.217
Apr-17,0.216
Apr-17,0.215
Apr-17,0.215
Apr-17,0.216
Apr-17,0.219
Apr-17,0.223
Apr-17,0.225
Apr-17,0.227
Apr-17,0.227
Apr-17,0.225
Apr-17,0.221
Apr-17,0.217
Apr-17,0.211
Apr-17,0.204
Apr-17,0.195
May-17,0.188
May-17,0.181
May-17,0.177
May-17,0.173
May-17,0.172
May-17,0.169
May-17,0.165
May-17,0.161
May-17,0.158
May-17,0.154
May-17,0.152
May-17,0.151
May-17,0.151
May-17,0.153
May-17,0.154
May-17,0.155
May-17,0.157
May-17,0.156
May-17,0.152
May-17,0.148
May-17,0.143
May-17,0.137
May-17,0.133
Jun-17,0.131
Jun-17,0.129
Jun-17,0.127
Jun-17,0.125
Jun-17,0.122
Jun-17,0.12
Jun-17,0.118
Jun-17,0.118
Jun-17,0.12
Jun-17,0.122
Jun-17,0.125
Jun-17,0.127
Jun-17,0.129
Jun-17,0.13
Jun-17,0.133
Jun-17,0.138
Jun-17,0.144
Jun-17,0.151
Jun-17,0.158
Jun-17,0.163
Jun-17,0.166
Jun-17,0.168
Jul-17,0.171
Jul-17,0.172
Jul-17,0.175
Jul-17,0.179
Jul-17,0.184
Jul-17,0.188
Jul-17,0.193
Jul-17,0.197
Jul-17,0.199
Jul-17,0.198
Jul-17,0.195
Jul-17,0.19
Jul-17,0.181
Jul-17,0.172
Jul-17,0.161
Jul-17,0.15
Jul-17,0.139
Jul-17,0.129
Jul-17,0.123
Jul-17,0.121
Jul-17,0.123
Aug-17,0.129
Aug-17,0.136
Aug-17,0.142
Aug-17,0.146
Aug-17,0.148
Aug-17,0.149
Aug-17,0.151
Aug-17,0.155
Aug-17,0.164
Aug-17,0.173
Aug-17,0.184
Aug-17,0.195
Aug-17,0.203
Aug-17,0.207
Aug-17,0.21
Aug-17,0.211
Aug-17,0.212
Aug-17,0.21
Aug-17,0.208
Aug-17,0.203
Aug-17,0.198
Aug-17,0.191
Aug-17,0.184
Sep-17,0.179
Sep-17,0.174
Sep-17,0.17
Sep-17,0.167
Sep-17,0.165
Sep-17,0.163
Sep-17,0.161
Sep-17,0.159
Sep-17,0.158
Sep-17,0.157
Sep-17,0.155
Sep-17,0.153
Sep-17,0.152
Sep-17,0.15
Sep-17,0.147
Sep-17,0.146
Sep-17,0.145
Sep-17,0.144
Sep-17,0.143
Sep-17,0.142
Sep-17,0.141
Oct-17,0.141
Oct-17,0.141
Oct-17,0.141
Oct-17,0.14
Oct-17,0.139
Oct-17,0.137
Oct-17,0.136
Oct-17,0.134
Oct-17,0.134
Oct-17,0.133
Oct-17,0.132
Oct-17,0.13
Oct-17,0.128
Oct-17,0.125
Oct-17,0.121
Oct-17,0.12
Oct-17,0.119
Oct-17,0.12
Oct-17,0.124
Oct-17,0.128
Oct-17,0.132
Oct-17,0.136
Nov-17,0.137
Nov-17,0.136
Nov-17,0.133
Nov-17,0.128
Nov-17,0.124
Nov-17,0.12
Nov-17,0.119
Nov-17,0.12
Nov-17,0.124
Nov-17,0.131
Nov-17,0.139
Nov-17,0.146
Nov-17,0.151
Nov-17,0.153
Nov-17,0.151
Nov-17,0.145
Nov-17,0.137
Nov-17,0.129
Nov-17,0.124
Nov-17,0.12
Nov-17,0.12
Nov-17,0.122
Dec-17,0.125
Dec-17,0.129
Dec-17,0.133
Dec-17,0.137
Dec-17,0.14
Dec-17,0.142
Dec-17,0.144
Dec-17,0.146
Dec-17,0.148
Dec-17,0.152
Dec-17,0.155
Dec-17,0.159
Dec-17,0.164
Dec-17,0.167
Dec-17,0.171
Dec-17,0.176
Dec-17,0.182
Dec-17,0.189
Dec-17,0.195
Dec-17,0.199
Dec-17,0.201
